Time,Te,T0,Tmean0,uh0,uc0,qS0,quh0,T1,Tmean1,uh1,uc1,qS1,quh1,T2,Tmean2,uh2,uc2,qS2,quh2,T3,Tmean3,uh3,uc3,qS3,quh3,T4,Tmean4,uh4,uc4,qS4,quh4,T5,Tmean5,uh5,uc5,qS5,quh5,T6,Tmean6,uh6,uc6,qS6,quh6,T7,Tmean7,uh7,uc7,qS7,quh7,T8,Tmean8,uh8,uc8,qS8,quh8,T9,Tmean9,uh9,uc9,qS9,quh9,T10,Tmean10,uh10,uc10,qS10,quh10,T11,Tmean11,uh11,uc11,qS11,quh11
 12/11  15:00:00,15.98050002,18.44555226,18.44555226,0,0,164.1675306,0,20.28917321,20.28917321,20,26,81.58733252,0,19.11082171,19.11082171,0,26,164.1675306,0,19.82113807,19.82113807,0,26,80.23268811,0,20.02050939,20.02050939,0,26,164.1675306,0,19.11360276,19.11360276,0,26,73.27351717,0,19.79324504,19.79324504,0,26,164.1675306,0,20,20,20,26,0,5.267182558,18.26872393,18.26872393,0,26,76.83441236,0,21.73956845,21.73956845,0,0,204.6307297,0,23.53159542,23.53159542,20,26,409.2614594,0,20.04068951,20.04068951,20,26,0,0
 12/11  16:00:00,15.60550002,18.55130749,18.55130749,0,0,59.20166242,0,20.2395451,20.2395451,20,26,38.38864502,0,19.18961822,19.18961822,0,26,59.20166242,0,19.82156191,19.82156191,0,26,37.88147858,0,20.07093677,20.07093677,0,26,59.20166242,0,19.16634519,19.16634519,0,26,34.86617217,0,19.86731503,19.86731503,0,26,59.20166242,0,20,20,20,26,0,3.65607192,18.36396873,18.36396873,0,26,36.5750701,0,21.67339988,21.67339988,0,0,59.82825519,0,23.38655362,23.38655362,20,26,119.6565104,0,20.09305866,20.09305866,20,26,0,0
 12/11  17:00:00,15.19300002,18.52142225,18.52142225,0,0,5.997233105,0,20.11336468,20.11336468,20,26,5.018157437,0,19.13546116,19.13546116,0,26,5.997233105,0,19.73954453,19.73954453,0,26,4.954059889,0,20.00825097,20.00825097,0,26,5.997233105,0,19.13899784,19.13899784,0,26,4.562882653,0,19.80366563,19.80366563,0,26,5.997233105,0,20,20,20,26,0,3.063490722,18.3715445,18.3715445,0,26,4.788110953,0,21.48067988,21.48067988,0,0,5.772207318,0,23.11694069,23.11694069,20,26,11.54441464,0,20.12846639,20.12846639,20,26,0,0
 12/11  18:00:00,14.95550002,18.49270557,18.49270557,0,0,0,0,20.0097714,20.0097714,20,26,0,2.445421786,19.08356009,19.08356009,0,26,0,0,19.65861309,19.65861309,0,26,0,0,19.95190904,19.95190904,0,26,0,0,19.11012769,19.11012769,0,26,0,0,19.74097849,19.74097849,0,26,0,0,20,20,20,26,0,2.165496305,18.37208268,18.37208268,0,26,0,0,21.30704581,21.30704581,0,0,0,0,22.8918362,22.8918362,20,26,0,0,20.1532953,20.1532953,20,26,0,0
 12/11  19:00:00,14.69300002,18.46834857,18.46834857,0,0,0,0,20,20,20,26,0,14.4915017,19.03914205,19.03914205,0,26,0,0,19.5835877,19.5835877,0,26,0,0,19.90389887,19.90389887,0,26,0,0,19.08363926,19.08363926,0,26,0,0,19.68417218,19.68417218,0,26,0,0,20,20,20,26,0,2.312302264,18.37016,18.37016,0,26,0,0,21.14363673,21.14363673,0,0,0,0,22.68617539,22.68617539,20,26,0,0,20.16144117,20.16144117,20,26,0,0
 12/11  20:00:00,14.26800002,18.42114247,18.42114247,0,0,0,0,20,20,20,26,0,27.37439568,18.97671435,18.97671435,0,26,0,0,19.49221281,19.49221281,0,26,0,0,19.8469407,19.8469407,0,26,0,0,19.03793469,19.03793469,0,26,0,0,19.6075063,19.6075063,0,26,0,0,20,20,20,26,0,4.2909752,18.34357453,18.34357453,0,26,0,0,20.95756363,20.95756363,0,0,0,0,22.45584961,22.45584961,20,26,0,0,20.14853126,20.14853126,20,26,0,0
 12/11  21:00:00,13.70550002,18.34939415,18.34939415,0,0,0,0,20,20,20,26,0,40.48371144,18.89387025,18.89387025,0,26,0,0,19.38313906,19.38313906,0,26,0,0,19.780938,19.780938,0,26,0,0,18.97129188,18.97129188,0,26,0,0,19.50886883,19.50886883,0,26,0,0,20,20,20,26,0,7.787336216,18.29131428,18.29131428,0,26,0,0,20.75175772,20.75175772,0,0,0,0,22.19778233,22.19778233,20,26,0,0,20.11537255,20.11537255,20,26,0,0
 12/11  22:00:00,13.16800002,18.26856889,18.26856889,0,0,0,0,20,20,20,26,0,52.02762442,18.80564705,18.80564705,0,26,0,0,19.27170175,19.27170175,0,26,0,0,19.71609615,19.71609615,0,26,0,0,18.89844695,18.89844695,0,26,0,0,19.40412235,19.40412235,0,26,0,0,20,20,20,26,0,11.52907526,18.22907208,18.22907208,0,26,0,0,20.54714607,20.54714607,0,0,0,0,21.93795476,21.93795476,20,26,0,0,20.07083464,20.07083464,20,26,0,0
 12/11  23:00:00,12.91800002,18.20004789,18.20004789,0,0,0,0,20,20,20,26,0,60.66292001,18.73307612,18.73307612,0,26,0,0,19.17732863,19.17732863,0,26,0,0,19.65688273,19.65688273,0,26,0,0,18.83931583,18.83931583,0,26,0,0,19.31611162,19.31611162,0,26,0,0,20,20,20,26,0,13.44351634,18.1777166,18.1777166,0,26,0,0,20.3613527,20.3613527,0,0,0,0,21.7226523,21.7226523,20,26,0,0,20.03308339,20.03308339,20,26,0,0
 12/11  24:00:00,12.88050002,18.14456665,18.14456665,0,0,0,0,20,20,20,26,0,67.23873398,18.67665418,18.67665418,0,26,0,0,19.1021601,19.1021601,0,26,0,0,19.60115273,19.60115273,0,26,0,0,18.79631147,18.79631147,0,26,0,0,19.24554563,19.24554563,0,26,0,0,20,20,20,26,0,14.09108818,18.1392177,18.1392177,0,26,0,0,20.19622603,20.19622603,0,0,0,0,21.5545393,21.5545393,20,26,0,0,20.00601682,20.00601682,20,26,0,0.655205715
 12/12  01:00:00,12.81800002,18.08749189,18.08749189,0,0,0,0,20,20,20,26,0,73.74237433,18.62070595,18.62070595,0,26,0,0,19.02954612,19.02954612,0,26,0,0,19.9994471,19.9994471,20,26,0,56.42588217,18.7530993,18.7530993,0,26,0,0,19.17577985,19.17577985,0,26,0,0,20,20,20,26,0,15.20417091,18.0984918,18.0984918,0,26,0,0,20.03691908,20.03691908,0,0,0,0,21.39633084,21.39633084,20,26,0,0,20,20,20,26,0,10.18211192
 12/12  02:00:00,12.90550002,18.03379172,18.03379172,0,0,0,0,20,20,20,26,0,78.82480715,18.57070086,18.57070086,0,26,0,0,18.96357782,18.96357782,0,26,0,0,20,20,20,26,0,52.92660403,18.71567809,18.71567809,0,26,0,0,19.11187419,19.11187419,0,26,0,0,20,20,20,26,0,15.31047062,18.06180486,18.06180486,0,26,0,0,19.88447244,19.88447244,0,0,0,0,21.26113849,21.26113849,20,26,0,0,20,20,20,26,0,17.10100566
 12/12  03:00:00,13.10550002,17.9968953,17.9968953,0,0,0,0,20,20,20,26,0,81.81595161,18.53948499,18.53948499,0,26,0,0,18.91810842,18.91810842,0,26,0,0,20,20,20,26,0,50.25030458,18.69553956,18.69553956,0,26,0,0,19.06855452,19.06855452,0,26,0,0,20,20,20,26,0,14.62683326,18.04140486,18.04140486,0,26,0,0,19.75885509,19.75885509,0,0,0,0,21.16610131,21.16610131,20,26,0,0,20,20,20,26,0,21.13750809
 12/12  04:00:00,13.30550002,17.9651187,17.9651187,0,0,0,0,20,20,20,26,0,84.18687436,18.51432429,18.51432429,0,26,0,0,18.87883631,18.87883631,0,26,0,0,20,20,20,26,0,49.2681216,18.68071756,18.68071756,0,26,0,0,19.0304081,19.0304081,0,26,0,0,20,20,20,26,0,13.92755515,18.02593833,18.02593833,0,26,0,0,19.64274894,19.64274894,0,0,0,0,21.08489852,21.08489852,20,26,0,0,20,20,20,26,0,24.70221305
 12/12  05:00:00,13.50550002,17.94246455,17.94246455,0,0,0,0,20,20,20,26,0,85.16545465,18.49851478,18.49851478,0,26,0,0,18.84923641,18.84923641,0,26,0,0,20,20,20,26,0,48.11710447,18.67354984,18.67354984,0,26,0,0,19.00080905,19.00080905,0,26,0,0,20,20,20,26,0,13.20495543,18.01872814,18.01872814,0,26,0,0,19.54208766,19.54208766,0,0,0,0,21.01995579,21.01995579,20,26,0,0,20,20,20,26,0,27.80895343
 12/12  06:00:00,13.70550002,17.92950356,17.92950356,0,0,0,0,20,20,20,26,0,85.17497598,18.49204148,18.49204148,0,26,0,0,18.83073754,18.83073754,0,26,0,0,20,20,20,26,0,46.79574623,18.67439493,18.67439493,0,26,0,0,18.98132948,18.98132948,0,26,0,0,20,20,20,26,0,12.42573613,18.02027713,18.02027713,0,26,0,0,19.45617953,19.45617953,0,0,0,0,20.97054535,20.97054535,20,26,0,0,20,20,20,26,0,30.33802226
 12/12  07:00:00,13.90550002,17.92615959,17.92615959,0,0,0,0,20,20,20,26,0,84.0157257,18.49439872,18.49439872,0,26,0,0,18.82091789,18.82091789,0,26,0,0,20,20,20,26,0,44.91067576,18.68286997,18.68286997,0,26,0,0,18.9695673,18.9695673,0,26,0,0,20,20,20,26,0,11.53497784,18.03040559,18.03040559,0,26,0,0,19.38226665,19.38226665,0,0,0,0,20.93531963,20.93531963,20,26,0,0,20,20,20,26,0,32.07024755
 12/12  08:00:00,13.98050002,17.92242154,17.92242154,0,0,1.417324525,0,20,20,20,26,1.416952345,83.47359413,18.49491762,18.49491762,0,26,1.417324525,0,18.80963929,18.80963929,0,26,1.398924418,0,20,20,20,26,1.417324525,43.49794345,18.68800087,18.68800087,0,26,1.288510994,0,18.95549618,18.95549618,0,26,1.417324525,0,20,20,20,26,0,11.4603555,18.03902149,18.03902149,0,26,1.352217383,0,19.30917773,19.30917773,0,0,1.417324525,0,20.89304055,20.89304055,20,26,2.834649049,0,20,20,20,26,0,35.75790255
 12/12  09:00:00,13.98050002,17.93419724,17.93419724,0,0,17.68354047,0,20,20,20,26,18.5287981,80.09001456,18.50795216,18.50795216,0,26,17.68354047,0,18.81163,18.81163,0,26,18.22327789,0,20,20,20,26,17.68354047,39.52050061,18.70308183,18.70308183,0,26,16.07079005,0,18.95354881,18.95354881,0,26,17.68354047,0,20,20,20,26,0,11.79170688,18.06075863,18.06075863,0,26,16.86204842,0,19.25283844,19.25283844,0,0,18.5318302,0,20.86243474,20.86243474,20,26,37.06366041,0,20,20,20,26,0,40.09536032
 12/12  10:00:00,13.98050002,18.00936442,18.00936442,0,0,52.32451944,0,20,20,20,26,63.29811438,65.85795813,18.58037026,18.58037026,0,26,52.32451944,0,18.88746919,18.88746919,0,26,62.54660664,0,20,20,20,26,52.32451944,27.90189084,18.77252557,18.77252557,0,26,48.64237155,0,19.01039796,19.01039796,0,26,52.32451944,0,20,20,20,26,0,11.84340914,18.14158438,18.14158438,0,26,49.81169737,0,19.28103187,19.28103187,0,0,67.24469275,0,20.9172754,20.9172754,20,26,134.4893855,0,20,20,20,26,0,42.52798476
 12/12  11:00:00,14.16800002,18.15953676,18.15953676,0,0,83.55077252,0,20,20,20,26,100.2267095,43.63501257,18.72473596,18.72473596,0,26,83.55077252,0,19.0489959,19.0489959,0,26,99.08966248,0,20,20,20,26,83.55077252,10.48808949,18.91280701,18.91280701,0,26,79.81220956,0,19.14058259,19.14058259,0,26,83.55077252,0,20,20,20,26,0,9.893055544,18.29307085,18.29307085,0,26,79.47197872,0,19.42999227,19.42999227,0,0,120.0746662,0,21.10071675,21.10071675,20,26,240.1493323,0,20,20,20,26,0,36.58779609
 12/12  12:00:00,14.40550002,18.35283991,18.35283991,0,0,101.2061513,0,20,20,20,26,111.9678484,23.37804037,18.90844741,18.90844741,0,26,101.2061513,0,19.24013749,19.24013749,0,26,110.5823264,0,20.06070131,20.06070131,20,26,101.2061513,0,19.08930886,19.08930886,0,26,95.22796743,0,19.31197048,19.31197048,0,26,101.2061513,0,20,20,20,26,0,6.782840498,18.48486896,18.48486896,0,26,96.24081592,0,19.66117021,19.66117021,0,0,156.9187397,0,21.36116155,21.36116155,20,26,313.8374793,0,20,20,20,26,0,24.25363434
 12/12  13:00:00,14.66800002,18.56027815,18.56027815,0,0,109.5180167,0,20,20,20,26,104.2220435,8.925102367,19.10183927,19.10183927,0,26,109.5180167,0,19.41146255,19.41146255,0,26,102.7949154,0,20.20820669,20.20820669,20,26,109.5180167,0,19.2611957,19.2611957,0,26,94.44119983,0,19.4949002,19.4949002,0,26,109.5180167,0,20,20,20,26,0,2.767048114,18.68366156,18.68366156,0,26,98.98821252,0,19.9081681,19.9081681,0,0,162.4330261,0,21.62705956,21.62705956,20,26,324.8660522,0,20.0002033,20.0002033,20,26,0,7.117385692
 12/12  14:00:00,14.84300002,18.75773439,18.75773439,0,0,108.8422659,0,20.00251319,20.00251319,20,26,91.63986916,0.777039153,19.28118357,19.28118357,0,26,108.8422659,0,19.54622095,19.54622095,0,26,90.38932657,0,20.34750874,20.34750874,20,26,108.8422659,0,19.3973833,19.3973833,0,26,83.1196005,0,19.66488462,19.66488462,0,26,108.8422659,0,20.00773412,20.00773412,20,26,0,5.61E-02,18.8483817,18.8483817,0,26,87.18181644,0,20.09913895,20.09913895,0,0,137.7792788,0,21.82100389,21.82100389,20,26,275.5585577,0,20.02470625,20.02470625,20,26,0,0
 12/12  15:00:00,14.88050002,18.88830691,18.88830691,0,0,80.15512066,0,20.01000216,20.01000216,20,26,65.35251412,0,19.39320199,19.39320199,0,26,80.15512066,0,19.61778445,19.61778445,0,26,64.47144186,0,20.42431103,20.42431103,20,26,80.15512066,0,19.47283877,19.47283877,0,26,59.28994882,0,19.76766189,19.76766189,0,26,80.15512066,0,20.0328646,20.0328646,20,26,0,0,18.94957287,18.94957287,0,26,62.20662244,0,20.18508739,20.18508739,0,0,88.72776175,0,21.89236953,21.89236953,20,26,177.4555235,0,20.06766376,20.06766376,20,26,0,0
 12/12  16:00:00,14.94300002,18.93428467,18.93428467,0,0,35.22103506,0,20.00000009,20.00000009,20,26,30.66538542,3.098073089,19.42409416,19.42409416,0,26,35.22103506,0,19.62921882,19.62921882,0,26,30.26225988,0,20.41686233,20.41686233,20,26,35.22103506,0,19.49266727,19.49266727,0,26,27.84540801,0,19.78927178,19.78927178,0,26,35.22103506,0,20.06175944,20.06175944,20,26,0,0,18.98909243,18.98909243,0,26,29.22217565,0,20.17551317,20.17551317,0,0,35.50758954,0,21.86610244,21.86610244,20,26,71.01517909,0,20.11157222,20.11157222,20,26,0,0
 12/12  17:00:00,14.91800002,18.90806671,18.90806671,0,0,4.101623047,0,20,20,20,26,4.100558006,13.03352091,19.38615622,19.38615622,0,26,4.101623047,0,19.58521749,19.58521749,0,26,4.04896876,0,20.34549039,20.34549039,20,26,4.101623047,0,19.46232163,19.46232163,0,26,3.730905308,0,19.74146841,19.74146841,0,26,4.101623047,0,20.0851789,20.0851789,20,26,0,0,18.97254788,18.97254788,0,26,3.91513559,0,20.09701104,20.09701104,0,0,4.101623047,0,21.77336652,21.77336652,20,26,8.203246094,0,20.1444906,20.1444906,20,26,0,0
 12/12  18:00:00,14.75550002,18.85816778,18.85816778,0,0,0,0,20,20,20,26,0,23.55699376,19.32698211,19.32698211,0,26,0,0,19.51786935,19.51786935,0,26,0,0,20.2675924,20.2675924,20,26,0,0,19.41088288,19.41088288,0,26,0,0,19.67205718,19.67205718,0,26,0,0,20.09487003,20.09487003,20,26,0,0,18.93126267,18.93126267,0,26,0,0,19.99503803,19.99503803,0,0,0,0,21.65862838,21.65862838,20,26,0,0,20.15779817,20.15779817,20,26,0,0
 12/12  19:00:00,14.61800002,18.81005869,18.81005869,0,0,0,0,20,20,20,26,0,32.00702447,19.27285356,19.27285356,0,26,0,0,19.45541319,19.45541319,0,26,0,0,20.19869393,20.19869393,20,26,0,0,19.36445495,19.36445495,0,26,0,0,19.60788317,19.60788317,0,26,0,0,20.09878724,20.09878724,20,26,0,0,18.89099444,18.89099444,0,26,0,0,19.89553806,19.89553806,0,0,0,0,21.55387334,21.55387334,20,26,0,0,20.1608687,20.1608687,20,26,0,0
 12/12  20:00:00,13.58050002,18.68355535,18.68355535,0,0,0,0,20,20,20,26,0,49.76963623,19.14152668,19.14152668,0,26,0,0,19.31651375,19.31651375,0,26,0,0,20.08322475,20.08322475,20,26,0,0,19.24043715,19.24043715,0,26,0,0,19.4646034,19.4646034,0,26,0,0,20.04495094,20.04495094,20,26,0,0,18.77187499,18.77187499,0,26,0,0,19.71207195,19.71207195,0,0,0,0,21.2998398,21.2998398,20,26,0,0,20.10667683,20.10667683,20,26,0,0
 12/12  21:00:00,12.04300002,18.45089291,18.45089291,0,0,0,0,20,20,20,26,0,74.88173735,18.90105279,18.90105279,0,26,0,0,19.06643646,19.06643646,0,26,0,0,20.00000309,20.00000309,20,26,0,9.410174897,19.00446502,19.00446502,0,26,0,0,19.20524145,19.20524145,0,26,0,0,20.00000068,20.00000068,20,26,0,8.741198968,18.54351888,18.54351888,0,26,0,0,19.41212729,19.41212729,0,0,0,0,20.87040077,20.87040077,20,26,0,0,20.01244041,20.01244041,20,26,0,8.297272701
 12/12  22:00:00,10.48050002,18.15078006,18.15078006,0,0,0,0,20,20,20,26,0,102.378279,18.59273606,18.59273606,0,26,0,0,18.74698549,18.74698549,0,26,0,0,20,20,20,26,0,30.92880454,18.69820073,18.69820073,0,26,0,0,18.88401716,18.88401716,0,26,0,0,20,20,20,26,0,22.7693343,18.25200242,18.25200242,0,26,0,0,19.0596395,19.0596395,0,0,0,0,20.32300609,20.32300609,20,26,0,0,20,20,20,26,0,53.69699579
 12/12  23:00:00,9.755500018,17.90079485,17.90079485,0,0,0,0,20,20,20,26,0,121.1350434,18.35198049,18.35198049,0,26,0,0,18.50441692,18.50441692,0,26,0,0,20,20,20,26,0,46.87217716,18.46527911,18.46527911,0,26,0,0,18.63989175,18.63989175,0,26,0,0,20,20,20,26,0,30.54412905,18.01235182,18.01235182,0,26,0,0,18.77167973,18.77167973,0,0,0,0,20.00000363,20.00000363,20,26,0,27.79718349,20,20,20,26,0,83.74266688
 12/12  24:00:00,9.618000018,17.73199563,17.73199563,0,0,0,0,20,20,20,26,0,132.6416122,18.19553013,18.19553013,0,26,0,0,18.34483441,18.34483441,0,26,0,0,20,20,20,26,0,58.08499865,18.31631018,18.31631018,0,26,0,0,18.47420401,18.47420401,0,26,0,0,20,20,20,26,0,34.16395632,17.85476543,17.85476543,0,26,0,0,18.55500529,18.55500529,0,0,0,0,20,20,20,26,0,71.25642076,20,20,20,26,0,101.998067
 12/13  01:00:00,9.455500018,17.56727186,17.56727186,0,0,0,0,20,20,20,26,0,144.2651624,19.99764886,19.99764886,20,26,0,276.3165436,18.19262927,18.19262927,0,26,0,0,20,20,20,26,0,68.84085096,18.17419878,18.17419878,0,26,0,0,18.3146241,18.3146241,0,26,0,0,20,20,20,26,0,38.24063595,17.70280072,17.70280072,0,26,0,0,18.34333262,18.34333262,0,0,0,0,20,20,20,26,0,114.5586969,20,20,20,26,0,121.7446607
 12/13  02:00:00,9.505500018,17.4211904,17.4211904,0,0,0,0,20,20,20,26,0,152.4412333,20,20,20,26,0,216.3666062,18.05679042,18.05679042,0,26,0,0,20,20,20,26,0,76.2299634,18.0485774,18.0485774,0,26,0,0,18.17047822,18.17047822,0,26,0,0,20,20,20,26,0,40.7974407,17.56557789,17.56557789,0,26,0,0,18.14383019,18.14383019,0,0,0,0,20,20,20,26,0,145.3178473,20,20,20,26,0,135.7322256
 12/13  03:00:00,9.643000018,17.31063759,17.31063759,0,0,0,0,20,20,20,26,0,157.8665178,20,20,20,26,0,195.2616423,17.95055185,17.95055185,0,26,0,0,20,20,20,26,0,80.58230321,17.95164771,17.95164771,0,26,0,0,18.05587322,18.05587322,0,26,0,0,20,20,20,26,0,42.70790866,17.45698393,17.45698393,0,26,0,0,17.97521666,17.97521666,0,0,0,0,20,20,20,26,0,166.395234,20,20,20,26,0,146.4483345
 12/13  04:00:00,9.805500018,17.21436799,17.21436799,0,0,0,0,20,20,20,26,0,161.8694315,20,20,20,26,0,183.4557445,17.85682759,17.85682759,0,26,0,0,20,20,20,26,0,83.75523062,17.86645275,17.86645275,0,26,0,0,17.9535903,17.9535903,0,26,0,0,20,20,20,26,0,44.3136466,17.36016885,17.36016885,0,26,0,0,17.82026169,17.82026169,0,0,0,0,20,20,20,26,0,181.9106609,20,20,20,26,0,155.560241
 12/13  05:00:00,9.943000018,17.12700507,17.12700507,0,0,0,0,20,20,20,26,0,165.2193533,20,20,20,26,0,176.2074474,17.77184377,17.77184377,0,26,0,0,20,20,20,26,0,86.52921916,17.78960159,17.78960159,0,26,0,0,17.85961046,17.85961046,0,26,0,0,20,20,20,26,0,45.88475451,17.27254166,17.27254166,0,26,0,0,17.67603982,17.67603982,0,0,0,0,20,20,20,26,0,194.8341476,20,20,20,26,0,164.1146635
 12/13  06:00:00,9.980500018,17.03876154,17.03876154,0,0,0,0,20,20,20,26,0,168.9048755,20,20,20,26,0,172.2226213,17.68515905,17.68515905,0,26,0,0,20,20,20,26,0,89.41768241,17.71010606,17.71010606,0,26,0,0,17.76383857,17.76383857,0,26,0,0,20,20,20,26,0,48.04489791,17.18372611,17.18372611,0,26,0,0,17.53328851,17.53328851,0,0,0,0,20,20,20,26,0,209.5611552,20,20,20,26,0,174.0774345
 12/13  07:00:00,10.04300002,16.95891895,16.95891895,0,0,0,0,20,20,20,26,0,171.5326466,20,20,20,26,0,169.0827591,17.60580264,17.60580264,0,26,0,0,20,20,20,26,0,91.66603693,17.63723311,17.63723311,0,26,0,0,17.67567305,17.67567305,0,26,0,0,20,20,20,26,0,49.78964789,17.10308305,17.10308305,0,26,0,0,17.40115867,17.40115867,0,0,0,0,20,20,20,26,0,220.1338414,20,20,20,26,0,182.495431
 12/13  08:00:00,10.08050002,16.88764097,16.88764097,0,0,2.008383274,0,20,20,20,26,3.84446964,173.249095,20,20,20,26,2.008383274,166.6258385,17.53507432,17.53507432,0,26,3.818476493,0,20,20,20,26,2.008383274,93.35542363,17.57146484,17.57146484,0,26,1.825155106,0,17.5952542,17.5952542,0,26,2.008383274,0,20,20,20,26,0,51.5651994,17.03097167,17.03097167,0,26,1.914718096,0,17.2804076,17.2804076,0,0,3.239235243,0,20,20,20,26,6.478470486,228.7078108,20,20,20,26,0,190.718208
 12/13  09:00:00,10.08050002,16.84551306,16.84551306,0,0,24.63863325,0,20,20,20,26,53.43916698,164.2390131,20,20,20,26,24.63863325,159.8385561,17.51917733,17.51917733,0,26,51.07888232,0,20,20,20,26,24.63863325,89.86431963,17.5303103,17.5303103,0,26,22.27124681,0,17.54346915,17.54346915,0,26,24.63863325,0,20,20,20,26,0,53.46217158,16.98656277,16.98656277,0,26,23.29909117,0,17.22090872,17.22090872,0,0,52.21950479,0,20,20,20,26,104.4390096,217.1398319,20,20,20,26,0,198.8363101
 12/13  10:00:00,10.08050002,16.88273146,16.88273146,0,0,68.25460267,0,20,20,20,26,178.0072601,121.6321552,20,20,20,26,68.25460267,142.8545083,17.74060865,17.74060865,0,26,175.9276818,0,20,20,20,26,68.25460267,75.82220459,17.56950079,17.56950079,0,26,70.83491024,0,17.56965005,17.56965005,0,26,68.25460267,0,20,20,20,26,0,54.9817678,17.01499699,17.01499699,0,26,63.87699255,0,17.45499015,17.45499015,0,0,205.4478884,0,20,20,20,26,410.8957767,129.0236724,20,20,20,26,0,203.5849927
 12/13  11:00:00,10.45550002,17.01462544,17.01462544,0,0,95.84910761,0,20,20,20,26,160.5335668,94.20359666,20,20,20,26,95.84910761,118.4367594,17.9577835,17.9577835,0,26,158.9276544,0,20,20,20,26,95.84910761,55.80175603,17.71144511,17.71144511,0,26,101.1749572,0,17.69156934,17.69156934,0,26,95.84910761,0,20,20,20,26,0,52.83280675,17.13515385,17.13515385,0,26,90.18418901,0,17.7494442,17.7494442,0,0,223.1634417,0,20,20,20,26,446.3268833,49.2280983,20,20,20,26,0,192.4047274
 12/13  12:00:00,11.11800002,17.20436028,17.20436028,0,0,96.16976504,0,20,20,20,26,107.6906929,82.05141111,20,20,20,26,96.16976504,95.20209996,18.11910065,18.11910065,0,26,106.3778058,0,20,20,20,26,96.16976504,37.8725515,17.88969457,17.88969457,0,26,90.86825288,0,17.87243866,17.87243866,0,26,96.16976504,0,20,20,20,26,0,47.5887317,17.31495881,17.31495881,0,26,91.46327391,0,17.94813773,17.94813773,0,0,146.5645349,0,20.00744043,20.00744043,20,26,293.1290697,5.536294786,20,20,20,26,0,169.3934433
 12/13  13:00:00,11.75550002,17.36669361,17.36669361,0,0,75.17839125,0,20,20,20,26,74.38090081,76.65773649,20,20,20,26,75.17839125,80.16182375,18.24987851,18.24987851,0,26,73.36927344,0,20,20,20,26,75.17839125,27.4365155,18.0481326,18.0481326,0,26,67.39413017,0,18.04521004,18.04521004,0,26,75.17839125,0,20,20,20,26,0,41.86614097,17.46988296,17.46988296,0,26,70.70649543,0,18.05659935,18.05659935,0,0,86.94166506,0,20.0737759,20.0737759,20,26,173.8833301,0,20,20,20,26,0,146.2162367
 12/13  14:00:00,12.04300002,17.47772375,17.47772375,0,0,65.54674646,0,20,20,20,26,63.10295235,74.4982862,20,20,20,26,65.54674646,72.48466643,18.33119141,18.33119141,0,26,62.25020022,0,20,20,20,26,65.54674646,22.26389231,18.14587603,18.14587603,0,26,57.2202908,0,18.15652155,18.15652155,0,26,65.54674646,0,20,20,20,26,0,38.56757836,17.57011416,17.57011416,0,26,60.05693253,0,18.11495776,18.11495776,0,0,70.30474511,0,20.11006999,20.11006999,20,26,140.6094902,0,20,20,20,26,0,132.9824343
 12/13  15:00:00,12.20550002,17.53431419,17.53431419,0,0,45.16851587,0,20,20,20,26,44.09430635,76.67508719,20,20,20,26,45.16851587,71.4423869,18.35739203,18.35739203,0,26,43.50786768,0,20,20,20,26,45.16851587,22.77937956,18.18936548,18.18936548,0,26,40.01084861,0,18.20380872,18.20380872,0,26,45.16851587,0,20,20,20,26,0,36.15295328,17.61930476,17.61930476,0,26,41.99639554,0,18.11714678,18.11714678,0,0,45.95351775,0,20.09225877,20.09225877,20,26,91.90703549,0,20,20,20,26,0,124.1710234
 12/13  16:00:00,12.34300002,17.54555796,17.54555796,0,0,19.99045318,0,20,20,20,26,19.9851952,83.01365082,20,20,20,26,19.99045318,75.86412946,18.34507565,18.34507565,0,26,19.7305056,0,20,20,20,26,19.99045318,28.45443693,18.1962578,18.1962578,0,26,18.17214562,0,18.20437146,18.20437146,0,26,19.99045318,0,20,20,20,26,0,34.01793712,17.62952538,17.62952538,0,26,19.07077719,0,18.07585787,18.07585787,0,0,19.99045318,0,20.03584497,20.03584497,20,26,39.98090635,0,20,20,20,26,0,117.769394
