Time,T0,u0,Te0,T1,u1,Te1,T2,u2,Te2,T3,u3,Te3,T4,u4,Te4,T5,u5,Te5,T6,u6,Te6,T7,u7,Te7,T8,u8,Te8,T9,u9,Te9,T10,u10,Te10,T11,u11,Te11
 09/29  01:00:00,26.63553265,0,18.21800002,25.43408152,0,18.21800002,25.88605956,20,18.21800002,25.60398861,20,18.21800002,26,0,18.21800002,25.57753555,20,18.21800002,25.99720218,0,18.21800002,26,20,18.21800002,25.04858332,20,18.21800002,28.74801986,0,18.21800002,26,20,18.21800002,26,20,18.21800002
 09/29  02:00:00,26.38982853,0,18.11800002,25.27285206,0,18.11800002,25.74813972,20,18.11800002,25.46851468,20,18.11800002,26,0,18.11800002,25.45269104,20,18.11800002,25.92089277,0,18.11800002,26,20,18.11800002,24.91295043,20,18.11800002,28.36473134,0,18.11800002,26,20,18.11800002,26,20,18.11800002
 09/29  03:00:00,26.16196489,0,18.08050002,25.12422454,0,18.08050002,25.61630767,20,18.08050002,25.34376613,20,18.08050002,26,0,18.08050002,25.33936964,20,18.08050002,25.80346711,0,18.08050002,25.99855581,20,18.08050002,24.7908181,20,18.08050002,28.01082462,0,18.08050002,26,20,18.08050002,26,20,18.08050002
 09/29  04:00:00,25.94667278,0,18.01800002,24.9807635,0,18.01800002,25.4859281,20,18.01800002,25.22251107,20,18.01800002,25.94615491,0,18.01800002,25.22986534,20,18.01800002,25.68190807,0,18.01800002,25.97832387,20,18.01800002,24.67504011,20,18.01800002,27.67671343,0,18.01800002,26,20,18.01800002,26,20,18.01800002
 09/29  05:00:00,25.72554247,0,17.79300002,24.82428412,0,17.79300002,25.3402547,20,17.79300002,25.08420707,20,17.79300002,25.84554398,0,17.79300002,25.10445826,20,17.79300002,25.54222639,0,17.79300002,25.93814349,20,17.79300002,24.54548473,20,17.79300002,27.34545254,0,17.79300002,25.96937853,20,17.79300002,26,20,17.79300002
 09/29  06:00:00,25.49685642,0,17.43050002,24.65249211,0,17.43050002,25.17870378,20,17.43050002,24.92673907,20,17.43050002,25.73334669,0,17.43050002,24.9612636,20,17.43050002,25.38491926,0,17.43050002,25.88040956,20,17.43050002,24.39943583,20,17.43050002,27.01412652,0,17.43050002,25.82533836,20,17.43050002,25.98628145,20,17.43050002
 09/29  07:00:00,25.2892048,0,17.09300002,24.57041449,0,17.09300002,25.03160117,20,17.09300002,24.85652741,20,17.09300002,25.63814468,0,17.09300002,24.90136678,20,17.09300002,25.24056593,0,17.09300002,25.81526502,20,17.09300002,24.26559399,20,17.09300002,26.72374203,0,17.09300002,25.68385693,20,17.09300002,25.92004918,20,17.09300002
 09/29  08:00:00,25.26467953,0,17.66800002,25.22200288,0,17.66800002,25.06103923,20,17.66800002,25.51248371,20,17.66800002,25.70063502,0,17.66800002,25.46068021,20,17.66800002,25.271051,0,17.66800002,25.81192151,20,17.66800002,24.30438985,20,17.66800002,26.82685065,0,17.66800002,25.90406972,20,17.66800002,25.9045455,20,17.66800002
 09/29  09:00:00,25.42035808,0,18.70550002,25.98190817,0,18.70550002,25.2708488,20,18.70550002,25.99986084,20,18.70550002,25.8973517,0,18.70550002,25.99999339,20,18.70550002,25.48215588,0,18.70550002,25.87406715,20,18.70550002,24.52654521,20,18.70550002,27.5636211,0,18.70550002,26,20,18.70550002,25.9604275,20,18.70550002
 09/29  10:00:00,25.65641349,0,19.76800002,26,0,19.76800002,25.56443272,20,19.76800002,26,20,19.76800002,25.99998842,0,19.76800002,26,20,19.76800002,25.78155748,0,19.76800002,25.95890166,20,19.76800002,24.82901988,20,19.76800002,28.68982077,0,19.76800002,26,20,19.76800002,25.99999798,20,19.76800002
 09/29  11:00:00,25.96330523,0,20.93050002,26,0,20.93050002,25.9013846,20,20.93050002,26,20,20.93050002,26,0,20.93050002,26,20,20.93050002,25.99878283,0,20.93050002,25.99999925,20,20.93050002,25.1846429,20,20.93050002,30.0959639,0,20.93050002,26,20,20.93050002,26,20,20.93050002
 09/29  12:00:00,26.29257387,0,22.13050002,26,0,22.13050002,25.99999998,20,22.13050002,26,20,22.13050002,26,0,22.13050002,26,20,22.13050002,26,0,22.13050002,26,20,22.13050002,25.57325477,20,22.13050002,31.57975761,0,22.13050002,26,20,22.13050002,26,20,22.13050002
 09/29  13:00:00,26.76275458,0,23.33050002,26,0,23.33050002,26,20,23.33050002,26,20,23.33050002,26,0,23.33050002,26,20,23.33050002,26,0,23.33050002,26,20,23.33050002,25.93994567,20,23.33050002,32.9691946,0,23.33050002,26,20,23.33050002,26,20,23.33050002
 09/29  14:00:00,27.88655721,0,23.90550002,26,0,23.90550002,26,20,23.90550002,26,20,23.90550002,26,0,23.90550002,26,20,23.90550002,26,0,23.90550002,26,20,23.90550002,26,20,23.90550002,34.13963214,0,23.90550002,26,20,23.90550002,26,20,23.90550002
 09/29  15:00:00,29.18734771,0,24.10550002,26,0,24.10550002,26,20,24.10550002,26,20,24.10550002,26,0,24.10550002,26,20,24.10550002,26,0,24.10550002,26,20,24.10550002,26,20,24.10550002,34.95499805,0,24.10550002,26,20,24.10550002,26,20,24.10550002
 09/29  16:00:00,30.39660059,0,24.30550002,26,0,24.30550002,26,20,24.30550002,26,20,24.30550002,26,0,24.30550002,26,20,24.30550002,26,0,24.30550002,26,20,24.30550002,26,20,24.30550002,35.32493295,0,24.30550002,26,20,24.30550002,26,20,24.30550002
 09/29  17:00:00,30.96514471,0,23.69300002,26,0,23.69300002,26,20,23.69300002,26,20,23.69300002,26,0,23.69300002,26,20,23.69300002,26,0,23.69300002,26,20,23.69300002,26,20,23.69300002,35.09795897,0,23.69300002,26,20,23.69300002,26,20,23.69300002
 09/29  18:00:00,30.6636704,0,22.65550002,26,0,22.65550002,26,20,22.65550002,26,20,22.65550002,26,0,22.65550002,26,20,22.65550002,26,0,22.65550002,26,20,22.65550002,26,20,22.65550002,34.42615169,0,22.65550002,26,20,22.65550002,26,20,22.65550002
 09/29  19:00:00,30.10219721,0,21.59300002,26,0,21.59300002,26,20,21.59300002,26,20,21.59300002,26,0,21.59300002,26,20,21.59300002,26,0,21.59300002,26,20,21.59300002,26,20,21.59300002,33.73506481,0,21.59300002,26,20,21.59300002,26,20,21.59300002
 09/29  20:00:00,29.65427797,0,20.93050002,26,0,20.93050002,26,20,20.93050002,26,20,20.93050002,26,0,20.93050002,26,20,20.93050002,26,0,20.93050002,26,20,20.93050002,26,20,20.93050002,33.11451535,0,20.93050002,26,20,20.93050002,26,20,20.93050002
 09/29  21:00:00,29.26633844,0,20.53050002,26,0,20.53050002,26,20,20.53050002,26,20,20.53050002,26,0,20.53050002,26,20,20.53050002,26,0,20.53050002,26,20,20.53050002,25.95262093,20,20.53050002,32.53070407,0,20.53050002,26,20,20.53050002,26,20,20.53050002
 09/29  22:00:00,28.89123165,0,20.13050002,26,0,20.13050002,26,20,20.13050002,26,20,20.13050002,26,0,20.13050002,26,20,20.13050002,26,0,20.13050002,26,20,20.13050002,25.83252212,20,20.13050002,31.9613394,0,20.13050002,26,20,20.13050002,26,20,20.13050002
 09/29  23:00:00,28.53581672,0,19.79300002,25.99465715,0,19.79300002,26,20,19.79300002,26,20,19.79300002,26,0,19.79300002,26,20,19.79300002,26,0,19.79300002,26,20,19.79300002,25.70289329,20,19.79300002,31.41659826,0,19.79300002,26,20,19.79300002,26,20,19.79300002
 09/29  24:00:00,28.19924698,0,19.49300002,25.89441011,0,19.49300002,26,20,19.49300002,25.98575764,20,19.49300002,26,0,19.49300002,25.97066531,20,19.49300002,26,0,19.49300002,26,20,19.49300002,25.57055336,20,19.49300002,30.899177,0,19.49300002,26,20,19.49300002,26,20,19.49300002
 09/30  01:00:00,27.87474751,0,19.19300002,25.74311945,0,19.19300002,26,0,19.19300002,25.88049906,20,19.19300002,26,0,19.19300002,25.85923023,0,19.19300002,26,20,19.19300002,26,20,19.19300002,25.43345954,0,19.19300002,30.4041331,0,19.19300002,26,20,19.19300002,26,20,19.19300002
 09/30  02:00:00,27.57014233,0,18.95550002,25.5889094,0,18.95550002,26,0,18.95550002,25.75133876,20,18.95550002,26,0,18.95550002,25.73803441,0,18.95550002,26,20,18.95550002,26,20,18.95550002,25.2986692,0,18.95550002,29.93791647,0,18.95550002,26,20,18.95550002,26,20,18.95550002
 09/30  03:00:00,27.28726682,0,18.75550002,25.43734529,0,18.75550002,25.98067982,0,18.75550002,25.62253215,20,18.75550002,26,0,18.75550002,25.61877278,0,18.75550002,26,20,18.75550002,26,20,18.75550002,25.16819554,0,18.75550002,29.50270063,0,18.75550002,26,20,18.75550002,26,20,18.75550002
 09/30  04:00:00,27.01639017,0,18.55550002,25.28699947,0,18.55550002,25.87049301,0,18.55550002,25.49062554,20,18.55550002,26,0,18.55550002,25.49697571,0,18.55550002,25.99683949,20,18.55550002,26,20,18.55550002,25.03877134,0,18.55550002,29.09097378,0,18.55550002,26,20,18.55550002,26,20,18.55550002
 09/30  05:00:00,26.74428247,0,18.23050002,25.12351503,0,18.23050002,25.72348328,0,18.23050002,25.34337204,20,18.23050002,26,0,18.23050002,25.3588058,0,18.23050002,25.9086798,20,18.23050002,26,20,18.23050002,24.89813391,0,18.23050002,28.68860497,0,18.23050002,26,20,18.23050002,26,20,18.23050002
 09/30  06:00:00,26.46260094,0,17.76800002,24.93972043,0,17.76800002,25.55338173,0,17.76800002,25.17234533,20,17.76800002,25.95026901,0,17.76800002,25.19768716,0,17.76800002,25.75177119,20,17.76800002,25.99111836,20,17.76800002,24.73561287,0,17.76800002,28.28546659,0,17.76800002,25.99645951,20,17.76800002,26,20,17.76800002
 09/30  07:00:00,26.20003825,0,17.33050002,24.83956654,0,17.33050002,25.39270058,0,17.33050002,25.08307105,20,17.33050002,25.85886196,0,17.33050002,25.11695878,0,17.33050002,25.59940641,20,17.33050002,25.93821887,20,17.33050002,24.580617,0,17.33050002,27.92218718,0,17.33050002,25.91646069,20,17.33050002,26,20,17.33050002
 09/30  08:00:00,26.1117733,0,17.68050002,25.47221643,0,17.68050002,25.39630893,0,17.68050002,25.69025811,20,17.68050002,25.91189818,0,17.68050002,25.65557356,0,17.68050002,25.60880939,20,17.68050002,25.92708953,20,17.68050002,24.58772323,0,17.68050002,27.95389286,0,17.68050002,25.9922607,20,17.68050002,26,20,17.68050002
 09/30  09:00:00,26.22809307,0,18.85550002,25.99962358,0,18.85550002,25.60178452,0,18.85550002,25.99999415,20,18.85550002,25.99998736,0,18.85550002,25.99995649,0,18.85550002,25.82085255,20,18.85550002,25.98631007,20,18.85550002,24.80094012,0,18.85550002,28.6553793,0,18.85550002,26,20,18.85550002,26,20,18.85550002
 09/30  10:00:00,26.45811833,0,20.25550002,26,0,20.25550002,25.90988033,0,20.25550002,26,20,20.25550002,26,0,20.25550002,26,0,20.25550002,25.99998162,20,20.25550002,26,20,20.25550002,25.1261772,0,20.25550002,29.76845625,0,20.25550002,26,20,20.25550002,26,20,20.25550002
 09/30  11:00:00,26.73190756,0,21.46800002,26,0,21.46800002,25.99999996,0,21.46800002,26,20,21.46800002,26,0,21.46800002,26,0,21.46800002,26,20,21.46800002,26,20,21.46800002,25.47131136,0,21.46800002,31.13744482,0,21.46800002,26,20,21.46800002,26,20,21.46800002
 09/30  12:00:00,27.02999639,0,22.63050002,26,0,22.63050002,26,0,22.63050002,26,20,22.63050002,26,0,22.63050002,26,0,22.63050002,26,20,22.63050002,26,20,22.63050002,25.83576119,0,22.63050002,32.57320198,0,22.63050002,26,20,22.63050002,26,20,22.63050002
 09/30  13:00:00,27.47216124,0,23.76800002,26,0,23.76800002,26,0,23.76800002,26,20,23.76800002,26,0,23.76800002,26,0,23.76800002,26,20,23.76800002,26,20,23.76800002,25.99998921,0,23.76800002,33.9352138,0,23.76800002,26,20,23.76800002,26,20,23.76800002
 09/30  14:00:00,28.57287817,0,24.55550002,26,0,24.55550002,26,0,24.55550002,26,20,24.55550002,26,0,24.55550002,26,0,24.55550002,26,20,24.55550002,26,20,24.55550002,26,0,24.55550002,35.04819612,0,24.55550002,26,20,24.55550002,26,20,24.55550002
 09/30  15:00:00,29.86788756,0,25.15550002,26,0,25.15550002,26,0,25.15550002,26,20,25.15550002,26,0,25.15550002,26,0,25.15550002,26,20,25.15550002,26,20,25.15550002,26,0,25.15550002,35.83802094,0,25.15550002,26,20,25.15550002,26,20,25.15550002
 09/30  16:00:00,31.05460381,0,25.75550002,26,0,25.75550002,26,0,25.75550002,26,20,25.75550002,26,0,25.75550002,26,0,25.75550002,26,20,25.75550002,26,20,25.75550002,26,0,25.75550002,36.18764184,0,25.75550002,26,20,25.75550002,26,20,25.75550002
 09/30  17:00:00,31.64892552,0,25.54300002,26,0,25.54300002,26,0,25.54300002,26,20,25.54300002,26,0,25.54300002,26,0,25.54300002,26,20,25.54300002,26,20,25.54300002,26,0,25.54300002,35.98997635,0,25.54300002,26,20,25.54300002,26,20,25.54300002
 09/30  18:00:00,31.3808177,0,24.90550002,26,0,24.90550002,26,0,24.90550002,26,20,24.90550002,26,0,24.90550002,26,0,24.90550002,26,20,24.90550002,26,20,24.90550002,26,0,24.90550002,35.35522262,0,24.90550002,26,20,24.90550002,26,20,24.90550002
 09/30  19:00:00,30.86461543,0,23.86800002,26,0,23.86800002,26,0,23.86800002,26,20,23.86800002,26,0,23.86800002,26,0,23.86800002,26,20,23.86800002,26,20,23.86800002,26,0,23.86800002,34.68631981,0,23.86800002,26,20,23.86800002,26,20,23.86800002
 09/30  20:00:00,30.41765842,0,22.81800002,26,0,22.81800002,26,0,22.81800002,26,20,22.81800002,26,0,22.81800002,26,0,22.81800002,26,20,22.81800002,26,20,22.81800002,26,0,22.81800002,34.04802504,0,22.81800002,26,20,22.81800002,26,20,22.81800002
 09/30  21:00:00,30.01253589,0,21.98050002,26,0,21.98050002,26,0,21.98050002,26,20,21.98050002,26,0,21.98050002,26,0,21.98050002,26,20,21.98050002,26,20,21.98050002,26,0,21.98050002,33.4330035,0,21.98050002,26,20,21.98050002,26,20,21.98050002
 09/30  22:00:00,29.61422362,0,21.24300002,26,0,21.24300002,26,0,21.24300002,26,20,21.24300002,26,0,21.24300002,26,0,21.24300002,26,20,21.24300002,26,20,21.24300002,26,0,21.24300002,32.8325012,0,21.24300002,26,20,21.24300002,26,20,21.24300002
 09/30  23:00:00,29.22866803,0,20.60550002,26,0,20.60550002,26,0,20.60550002,26,20,20.60550002,26,0,20.60550002,26,0,20.60550002,26,20,20.60550002,26,20,20.60550002,25.98173406,0,20.60550002,32.25268233,0,20.60550002,26,20,20.60550002,26,20,20.60550002
 09/30  24:00:00,28.86088843,0,20.06800002,26,0,20.06800002,26,0,20.06800002,26,20,20.06800002,26,0,20.06800002,26,0,20.06800002,26,20,20.06800002,26,20,20.06800002,25.86926611,0,20.06800002,31.69854355,0,20.06800002,26,20,20.06800002,26,20,20.06800002
 10/01  01:00:00,28.52171417,0,19.69300002,25.96011186,0,19.69300002,26,0,19.69300002,25.999278,20,19.69300002,26,0,19.69300002,25.99661779,0,19.69300002,26,20,19.69300002,26,20,19.69300002,25.74069732,0,19.69300002,31.18368643,0,19.69300002,26,20,19.69300002,26,20,19.69300002
 10/01  02:00:00,28.21177801,0,19.45550002,25.83620068,0,19.45550002,26,0,19.45550002,25.94222089,20,19.45550002,26,0,19.45550002,25.93082497,0,19.45550002,26,20,19.45550002,26,20,19.45550002,25.61881887,0,19.45550002,30.707388,0,19.45550002,26,20,19.45550002,26,20,19.45550002
 10/01  03:00:00,27.91804554,0,19.25550002,25.70380618,0,19.25550002,26,0,19.25550002,25.83599045,20,19.25550002,26,0,19.25550002,25.83106121,0,19.25550002,26,20,19.25550002,26,20,19.25550002,25.49786868,0,19.25550002,30.25561705,0,19.25550002,26,20,19.25550002,26,20,19.25550002
 10/01  04:00:00,27.62843237,0,18.99300002,25.55986678,0,18.99300002,25.99892291,0,18.99300002,25.71577445,20,18.99300002,26,0,18.99300002,25.71905715,0,18.99300002,26,20,18.99300002,26,20,18.99300002,25.36830335,0,18.99300002,29.81989607,0,18.99300002,26,20,18.99300002,26,20,18.99300002
 10/01  05:00:00,27.34617557,0,18.75550002,25.41044052,0,18.75550002,25.93703919,0,18.75550002,25.58925264,20,18.75550002,26,0,18.75550002,25.60173098,0,18.75550002,26,20,18.75550002,26,20,18.75550002,25.23507233,0,18.75550002,29.40274082,0,18.75550002,26,20,18.75550002,26,20,18.75550002
 10/01  06:00:00,27.07425222,0,18.49300002,25.25719339,0,18.49300002,25.81004233,0,18.49300002,25.45678245,20,18.49300002,26,0,18.49300002,25.47920934,0,18.49300002,25.9731845,20,18.49300002,26,20,18.49300002,25.09829572,0,18.49300002,29.00364239,0,18.49300002,26,20,18.49300002,26,20,18.49300002
 10/01  07:00:00,26.8495915,0,18.50550002,25.17629858,0,18.50550002,25.71165598,0,18.50550002,25.39170731,20,18.50550002,26,0,18.50550002,25.41926864,0,18.50550002,25.90162066,20,18.50550002,26,20,18.50550002,24.99811927,0,18.50550002,28.66934652,0,18.50550002,26,20,18.50550002,26,20,18.50550002
 10/01  08:00:00,26.80659813,0,19.26800002,25.62667179,0,19.26800002,25.78870353,0,19.26800002,25.80391356,20,19.26800002,26,0,19.26800002,25.76888627,0,19.26800002,25.96892219,20,19.26800002,26,20,19.26800002,25.06932708,0,19.26800002,28.67707043,0,19.26800002,26,20,19.26800002,26,20,19.26800002
 10/01  09:00:00,26.9505742,0,20.43050002,25.99984979,0,20.43050002,25.98363891,0,20.43050002,25.99999616,20,20.43050002,26,0,20.43050002,25.99999925,0,20.43050002,26,20,20.43050002,26,20,20.43050002,25.31493916,0,20.43050002,29.24668396,0,20.43050002,26,20,20.43050002,26,20,20.43050002
 10/01  10:00:00,27.18810746,0,21.56800002,26,0,21.56800002,26,0,21.56800002,26,20,21.56800002,26,0,21.56800002,26,0,21.56800002,26,20,21.56800002,26,20,21.56800002,25.63672769,0,21.56800002,30.27172308,0,21.56800002,26,20,21.56800002,26,20,21.56800002
 10/01  11:00:00,27.47046811,0,22.73050002,26,0,22.73050002,26,0,22.73050002,26,20,22.73050002,26,0,22.73050002,26,0,22.73050002,26,20,22.73050002,26,20,22.73050002,25.94800018,0,22.73050002,31.6153841,0,22.73050002,26,20,22.73050002,26,20,22.73050002
 10/01  12:00:00,27.77896306,0,23.93050002,26,0,23.93050002,26,0,23.93050002,26,20,23.93050002,26,0,23.93050002,26,0,23.93050002,26,20,23.93050002,26,20,23.93050002,26,0,23.93050002,33.07413233,0,23.93050002,26,20,23.93050002,26,20,23.93050002
 10/01  13:00:00,28.23151577,0,25.13050002,26,0,25.13050002,26,0,25.13050002,26,20,25.13050002,26,0,25.13050002,26,0,25.13050002,26,20,25.13050002,26,20,25.13050002,26,0,25.13050002,34.45016011,0,25.13050002,26,20,25.13050002,26,20,25.13050002
 10/01  14:00:00,29.33435649,0,25.58050002,26,0,25.58050002,26,0,25.58050002,26,20,25.58050002,26,0,25.58050002,26,0,25.58050002,26,20,25.58050002,26,20,25.58050002,26,0,25.58050002,35.60326989,0,25.58050002,26,20,25.58050002,26,20,25.58050002
 10/01  15:00:00,30.49804208,0,25.58050002,26,0,25.58050002,26,0,25.58050002,26,20,25.58050002,26,0,25.58050002,26,0,25.58050002,26,20,25.58050002,26,20,25.58050002,26,0,25.58050002,36.30165715,0,25.58050002,26,20,25.58050002,26,20,25.58050002
 10/01  16:00:00,31.44539985,0,25.58050002,26,0,25.58050002,26,0,25.58050002,26,20,25.58050002,26,0,25.58050002,26,0,25.58050002,26,20,25.58050002,26,20,25.58050002,26,0,25.58050002,36.52103037,0,25.58050002,26,20,25.58050002,26,20,25.58050002
 10/01  17:00:00,31.80529004,0,25.26800002,26,0,25.26800002,26,0,25.26800002,26,20,25.26800002,26,0,25.26800002,26,0,25.26800002,26,20,25.26800002,26,20,25.26800002,26,0,25.26800002,36.23119489,0,25.26800002,26,20,25.26800002,26,20,25.26800002
 10/01  18:00:00,31.45862336,0,24.83050002,26,0,24.83050002,26,0,24.83050002,26,20,24.83050002,26,0,24.83050002,26,0,24.83050002,26,20,24.83050002,26,20,24.83050002,26,0,24.83050002,35.61442114,0,24.83050002,26,20,24.83050002,26,20,24.83050002
 10/01  19:00:00,31.01862494,0,24.36800002,26,0,24.36800002,26,0,24.36800002,26,20,24.36800002,26,0,24.36800002,26,0,24.36800002,26,20,24.36800002,26,20,24.36800002,26,0,24.36800002,35.00813955,0,24.36800002,26,20,24.36800002,26,20,24.36800002
 10/01  20:00:00,30.67195573,0,23.99300002,26,0,23.99300002,26,0,23.99300002,26,20,23.99300002,26,0,23.99300002,26,0,23.99300002,26,20,23.99300002,26,20,23.99300002,26,0,23.99300002,34.44258749,0,23.99300002,26,20,23.99300002,26,20,23.99300002
 10/01  21:00:00,30.35529712,0,23.69300002,26,0,23.69300002,26,0,23.69300002,26,20,23.69300002,26,0,23.69300002,26,0,23.69300002,26,20,23.69300002,26,20,23.69300002,26,0,23.69300002,33.89774044,0,23.69300002,26,20,23.69300002,26,20,23.69300002
 10/01  22:00:00,30.05376262,0,23.39300002,26,0,23.39300002,26,0,23.39300002,26,20,23.39300002,26,0,23.39300002,26,0,23.39300002,26,20,23.39300002,26,20,23.39300002,26,0,23.39300002,33.37367361,0,23.39300002,26,20,23.39300002,26,20,23.39300002
 10/01  23:00:00,29.7464551,0,22.90550002,26,0,22.90550002,26,0,22.90550002,26,20,22.90550002,26,0,22.90550002,26,0,22.90550002,26,20,22.90550002,26,20,22.90550002,26,0,22.90550002,32.85599386,0,22.90550002,26,20,22.90550002,26,20,22.90550002
 10/01  24:00:00,29.43236183,0,22.36800002,26,0,22.36800002,26,0,22.36800002,26,20,22.36800002,26,0,22.36800002,26,0,22.36800002,26,20,22.36800002,26,20,22.36800002,26,0,22.36800002,32.34908866,0,22.36800002,26,20,22.36800002,26,20,22.36800002
 10/02  01:00:00,29.11584078,0,21.80550002,26,20,21.80550002,26,0,21.80550002,26,0,21.80550002,26,0,21.80550002,26,0,21.80550002,26,0,21.80550002,26,20,21.80550002,26,0,21.80550002,31.85732068,0,21.80550002,26,20,21.80550002,26,20,21.80550002
 10/02  02:00:00,28.80353553,0,21.26800002,26,20,21.26800002,26,0,21.26800002,26,0,21.26800002,26,0,21.26800002,26,0,21.26800002,26,0,21.26800002,26,20,21.26800002,25.99683529,0,21.26800002,31.38005732,0,21.26800002,26,20,21.26800002,26,20,21.26800002
